MeetID,MeetPath,Federation,Date,MeetCountry,MeetState,MeetTown,MeetName
1984,nsf/1385,NSF,3/18/09,Norway,,Halden,Klubbmesterskap
1985,nsf/1387,NSF,3/29/09,Norway,,Bergen,NM Benkpress
1986,nsf/139,NSF,2/16/01,Norway,,Steinkjer,Klubbstevne
1987,nsf/1392,NSF,4/2/09,Norway,,TysvÃ_r,Klubbstevne
1988,nsf/1394,NSF,4/4/09,Norway,,Sande,Ã…pent stevne
1989,nsf/1395,NSF,4/10/09,Norway,,ElnesvÃ¥gen,Ã…pent stevne
1990,nsf/1396,NSF,4/15/09,Norway,,Brumunddal,Seriestevne
1991,nsf/1397,NSF,4/20/09,Norway,,Gressvik,Ã…pent stevne
1992,nsf/1398,NSF,4/22/09,Norway,,BjÃ¸lsenhallen,Ã…pent stevne
1993,nsf/1399,NSF,4/25/09,Norway,,ElnesvÃ¥gen,Ã…pent stevne
1994,nsf/14,NSF,2/12/00,Norway,,Skoger,Kretsstevne
1995,nsf/140,NSF,2/16/01,Norway,,HommersÃ¥k,Seriestevne
1996,nsf/1400,NSF,4/18/09,Norway,,Island,Islandske mesterskap
1997,nsf/1401,NSF,4/27/09,Norway,,Skedsmokorset,Ã…pent stevne
1998,nsf/1402,NSF,4/29/09,Norway,,Sandnes,Seriestevne
1999,nsf/1403,NSF,5/2/09,Norway,,Gruva,Klubbmesterskap
2000,nsf/1404,NSF,4/22/09,Norway,,Askim,Seriestevne
2001,nsf/1405,NSF,3/7/09,Norway,,Finnmark,Finnmarkmesterskapet
2002,nsf/1408,NSF,5/13/09,Norway,,Brumunddal,Seriestevne
2003,nsf/1409,NSF,5/23/09,Norway,,Ulefoss,Benkpress-Cup
2004,nsf/141,NSF,2/17/01,Norway,,Sundbyfoss,Klubbmesterskap
2005,nsf/1410,NSF,5/9/09,Norway,,Vedum AIS,Seriestevne
2006,nsf/1411,NSF,5/9/09,Norway,,Odderneshallen,Klubbmesterskap
2007,nsf/1414,NSF,5/30/09,Norway,,Moss,Ã…pent stevne
2008,nsf/1415,NSF,5/30/09,Norway,,Skogn,Klubbstevne
2009,nsf/1419,NSF,6/1/09,Norway,,FrÃ_na,Klubbstevne
2010,nsf/142,NSF,2/17/01,Norway,,Sandnes,Seriestevne
2011,nsf/1420,NSF,6/20/09,Norway,,Brumunddal,Nasjonalt Ungdom- og Junior
2012,nsf/1423,NSF,6/16/09,Norway,,Bergen,Klubbstevne
2013,nsf/1424,NSF,6/20/09,Norway,,Stavanger,Klubbstevne
2014,nsf/1425,NSF,6/24/09,Norway,,Sandehallen,klubbmesterskap
2015,nsf/1427,NSF,2/20/99,Norway,,Bergen,NM veteran
2016,nsf/1428,NSF,6/27/09,Norway,,Spikkestad,Ã…pent stevne
2017,nsf/143,NSF,2/19/01,Norway,,,Seriestevne
2018,nsf/1430,NSF,6/27/09,Norway,,Askim,Ã…pent stevne
2019,nsf/1431,NSF,7/17/09,Norway,,Halden,Seriestevne
2020,nsf/1434,NSF,7/22/09,Norway,,FrÃ_na,Klubbstevne
2021,nsf/1435,NSF,7/14/09,Norway,,FrÃ_na,Klubbstevne
2022,nsf/1440,NSF,8/15/09,Norway,,Gruva,Klubbstevne
2023,nsf/1441,NSF,8/22/09,Norway,,Gruva,Klubbstevne
2024,nsf/1442,NSF,8/29/09,Norway,,Spikkestad,Ã…pent stevne
2025,nsf/1443,NSF,8/29/09,Norway,,Bergen,Ã…pent stevne
2026,nsf/1444,NSF,8/22/09,Norway,,FrÃ_na,Klubbstevne
2027,nsf/1446,NSF,9/7/09,Norway,,Skedsmo,Ã…pent stevne
2028,nsf/145,NSF,2/21/01,Norway,,Stavanger,Seriestevne
2029,nsf/1450,NSF,9/12/09,Norway,,Varhol,Ã…pent stevne
2030,nsf/1451,NSF,9/26/09,Norway,,Sandehallen,Benk-cup
2031,nsf/1452,NSF,9/26/09,Norway,,Haugesund,Klubbstevne
2032,nsf/1454,NSF,9/21/09,Norway,,Varhol FrÃ_na,Klubbstevne
2033,nsf/1456,NSF,9/26/09,Norway,,Odderneshallen,Klubbstevne
2034,nsf/1458,NSF,10/3/09,Norway,,Steinkjer,Klubbstevne
2035,nsf/146,NSF,2/24/01,Norway,,Hammerfest,B-og Veteran NM
2036,nsf/1460,NSF,8/28/09,Norway,,Haukelandshallen Bergen,Ã…pent stevne
2037,nsf/1461,NSF,10/6/09,Norway,,LÃ¸renskoghallen,Klubbmesterskap
2038,nsf/1463,NSF,10/17/09,Norway,,Moss,Syd-Norsk mesterskap
2039,nsf/1464,NSF,10/17/09,Norway,,Trondheim,Ã…pent stevne
2040,nsf/1468,NSF,10/18/09,Norway,,MellÃ¸s Skole,Syd Norsk Benkpress
2041,nsf/147,NSF,2/24/01,Norway,,Mo i Rana,Seriestevne
2042,nsf/148,NSF,2/26/01,Norway,,Halden,Seriestevne
2043,nsf/1482,NSF,8/22/09,Norway,,Ganddal,Klubbstevne
2044,nsf/1483,NSF,10/24/09,Norway,,Rana,Seriestevne
2045,nsf/1484,NSF,10/31/09,Norway,,FrÃ_na,Ã…pent stevne
2046,nsf/1485,NSF,10/28/09,Norway,,Halden,Seriestevne
2047,nsf/1486,NSF,10/16/09,Norway,,FrÃ_na,Ã…pent stevne
2048,nsf/1488,NSF,10/30/09,Norway,,Bergen,Ã…pent stevne
2049,nsf/149,NSF,2/28/01,Norway,,Trondheim,Seriestevne
2050,nsf/1490,NSF,10/30/09,Norway,,ElnesvÃ¥gen,Ã…pent stevne
2051,nsf/1491,NSF,11/13/09,Norway,,Alta,NM Ungdom Junior og Veteran
2052,nsf/1492,NSF,11/7/09,Norway,,Varhol,Klubbstevne
2053,nsf/1493,NSF,11/7/09,Norway,,Drammen,Ã…pent stevne
2054,nsf/1494,NSF,11/20/09,Norway,,Bergen,Ã…pent stevne
2055,nsf/1495,NSF,11/21/09,Norway,,Kristiansand,Klubb stevne
2056,nsf/1496,NSF,11/23/09,Norway,,Skedsmo,Ã…pent stevne/Klubbmesterskap
2057,nsf/1497,NSF,12/2/09,Norway,,Askim Bedriftsenter,Ã…pent stevne
2058,nsf/15,NSF,2/14/00,Norway,,LillestrÃ¸m,Seriestevne
2059,nsf/150,NSF,3/3/01,Norway,,FlorÃ¸,Klubbstevne
2060,nsf/1508,NSF,12/5/09,Norway,,Spikkestad,Benk-cup
2061,nsf/1509,NSF,12/2/09,Norway,,Sandnes,Klubbstevne
2062,nsf/151,NSF,3/10/01,Norway,,Brumunddal,Seriestevne
2063,nsf/1510,NSF,12/9/09,Norway,,Halden,Klubbstevne
2064,nsf/1512,NSF,12/12/09,Norway,,BjÃ¸lsenhallen,Ã…pent stevne
2065,nsf/1513,NSF,12/12/09,Norway,,Sandehallen,Ã…pent stevne
2066,nsf/1514,NSF,12/12/09,Norway,,RÃ¸ros,Ã…pent stevne
2067,nsf/1515,NSF,12/12/09,Norway,,Odinhallen Bergen,Ã…pent stevne
2068,nsf/1516,NSF,12/13/09,Norway,,Haugesund,Klubbstevne
2069,nsf/1517,NSF,12/12/09,Norway,,Stavanger,Klubbstevne
2070,nsf/1518,NSF,12/12/09,Norway,,HommersÃ¥k,Ã…pent stevne
2071,nsf/1519,NSF,12/9/09,Norway,,Brumunddal,Seriestevne
2072,nsf/152,NSF,3/10/01,Norway,,Oslo,Benk Cup
2073,nsf/1520,NSF,12/12/09,Norway,,Melhus,Klubbstevne
2074,nsf/1521,NSF,12/19/09,Norway,,Trondheim,Klubbstevne
2075,nsf/1522,NSF,12/19/09,Norway,,Skogn,Ã…pent stevne
2076,nsf/1523,NSF,12/19/09,Norway,,Haukelandshallen,Ã…pent stevne
2077,nsf/1524,NSF,12/19/09,Norway,,Gruben,Ã…pent stevne
2078,nsf/1525,NSF,12/19/09,Norway,,ElnesvÃ¥gen,Ã…pent stevne
2079,nsf/1526,NSF,12/22/09,Norway,,Gressvik,Ã…pent Stevne
2080,nsf/1527,NSF,12/30/09,Norway,,ElnesvÃ¥gen,Klubbstevne
2081,nsf/1528,NSF,12/30/09,Norway,,ElnesvÃ¥gen,Ã…pent stevne
2082,nsf/1529,NSF,1/16/10,Norway,,Odderneshallen,Klubbstevne
2083,nsf/153,NSF,3/10/01,Norway,,Sandehallen,Kretsstevne
2084,nsf/1530,NSF,1/23/10,Norway,,Sandehallen,Ã…pent stevne
2085,nsf/1531,NSF,1/25/10,Norway,,Gruben,Seriestevne
2086,nsf/1532,NSF,1/29/10,Norway,,KÃ¸benhavn Danmark,ER Equipment benkpress
2087,nsf/1533,NSF,2/6/10,Norway,,Sandehallen,Benk-cup
2088,nsf/1534,NSF,2/5/10,Norway,,ElnesvÃ¥gen,Benkpresstevne
2089,nsf/1535,NSF,2/6/10,Norway,,Ganddal,Seriestevne
2090,nsf/1536,NSF,2/10/10,Norway,,Halden,Klubbmesterskap
2091,nsf/1538,NSF,2/12/95,Norway,,Skognhallen,Midt-Norsk Mesterskap
2092,nsf/154,NSF,3/17/01,Norway,,Bergen,Seriestevne
2093,nsf/1540,NSF,12/17/83,Norway,,Askim helsestudio,Klubbstevne
2094,nsf/1544,NSF,2/27/10,Norway,,BjÃ¸lsenhallen,RM StyrkelÃ¸ft Region Ã¸st
2095,nsf/1545,NSF,2/27/10,Norway,,BjÃ¸lsenhallen,RM Benkpress Region Ã¸st
2096,nsf/1546,NSF,2/27/10,Norway,,Sande,RM-Ã¸st
2097,nsf/1547,NSF,2/27/10,Norway,,Rana,RM Nord
2098,nsf/1548,NSF,2/20/10,Norway,,SjÃ¸holt,Ã…pent stevne
2099,nsf/1549,NSF,2/27/10,Norway,,Brumunddal,Regionsmesterskap
2100,nsf/155,NSF,3/19/01,Norway,,Halden,Klubbmesterskap
2101,nsf/1550,NSF,2/28/10,Norway,,Lurahallen,RM sÃ¸r-vest Benkpress
2102,nsf/1551,NSF,2/28/10,Norway,,Lurahallen,RM sÃ¸r-vest
2103,nsf/1552,NSF,2/27/10,Norway,,Melhus,RM Midt-Norge
2104,nsf/1553,NSF,2/27/10,Norway,,Alta,Finmarkmesterskapet
2105,nsf/1568,NSF,2/27/10,Norway,,Haukelandshallen,RM StyrkelÃ¸ft Region Vest
2106,nsf/1569,NSF,2/27/10,Norway,,Haukelandshallen,RM Benkpress Region Vest
2107,nsf/157,NSF,4/7/01,Norway,,Skoger,Kretsstevne
2108,nsf/1571,NSF,2/18/10,Norway,,Bergen,Klubbstevne
2109,nsf/1572,NSF,3/5/10,Norway,,Trondheim,Klubbstevne
2110,nsf/1573,NSF,3/17/10,Norway,,Halden,Klubbmesterskap
2111,nsf/1574,NSF,3/24/10,Norway,,Lurahallen Sandnes,Klubbstevne
2112,nsf/1575,NSF,3/13/10,Norway,,Drammen,Klubbstevne
2113,nsf/1576,NSF,3/28/10,Norway,,Askim,NM Benkpress
2114,nsf/1585,NSF,12/27/87,Norway,,Nes,Klubbstevne
2115,nsf/1586,NSF,11/9/87,Norway,,Spikkestad,Seriestevne
2116,nsf/1589,NSF,5/23/87,Norway,,Sandehallen,KM
2117,nsf/159,NSF,4/21/01,Norway,,Hof,Nordisk Ungdom/JR
2118,nsf/1590,NSF,12/19/87,Norway,,Stavanger,Klubbstevne
2119,nsf/1591,NSF,12/19/87,Norway,,Bergen,Ã…pent stevne
2120,nsf/1593,NSF,4/10/10,Norway,,Sandehallen,Seriestevne
2121,nsf/1594,NSF,4/16/10,Norway,,Steinkjer,Ã…pent stevne
2122,nsf/1595,NSF,4/24/10,Norway,,Drammen,Ã…pent stevne
2123,nsf/1596,NSF,4/23/10,Norway,,ElnesvÃ¥gen,Klubbstevne
2124,nsf/1598,NSF,4/17/10,Norway,,Varhol,Ã…pent stevne
2125,nsf/1599,NSF,4/14/10,Norway,,Brumunddal,Seriestevne
2126,nsf/16,NSF,2/19/00,Norway,,Sande,Benkcup
2127,nsf/160,NSF,4/21/01,Norway,,Sande,Kretsstevne
2128,nsf/1600,NSF,4/17/10,Norway,,Skedsmo,Ã…pent stevne
2129,nsf/1601,NSF,4/17/10,Norway,,Stavanger,Klubbstevne
2130,nsf/1602,NSF,4/28/10,Norway,,Lurahallen,Klubbstevne
2131,nsf/1603,NSF,4/24/10,Norway,,Godvik,Ã…pent stevne
2132,nsf/1604,NSF,4/24/10,Norway,,Gruben,Klubbstevne
2133,nsf/1605,NSF,4/23/10,Norway,,Bergen,Ã…pent stevne
2134,nsf/1607,NSF,4/28/10,Norway,,ElnesvÃ¥gen,Klubbstevne
2135,nsf/1608,NSF,4/26/10,Norway,,Gressvik,Klubbstevne
2136,nsf/1609,NSF,5/12/10,Norway,,Lurahallen,Klubbstevne
2137,nsf/161,NSF,4/21/01,Norway,,Oslo,Seriestevne
2138,nsf/1610,NSF,5/12/10,Norway,,Brumunddal,Seriestevne
2139,nsf/1611,NSF,5/8/10,Norway,,Ã…rdalshallen,Ã…pent stevne
2140,nsf/1612,NSF,5/8/10,Norway,,Alta,Ã…pent stevne
2141,nsf/1613,NSF,5/15/10,Norway,,Haugesund,Klubbstevne
2142,nsf/1614,NSF,5/14/10,Norway,,Gressvik,Klubbstevne
2143,nsf/1615,NSF,5/15/10,Norway,,Skogn,Ã…pent stevne
2144,nsf/1616,NSF,5/14/10,Norway,,Varhol,Ã…pent stevne
2145,nsf/1617,NSF,5/8/10,Norway,,Odderneshallen,Klubbmesterskap
2146,nsf/1618,NSF,5/8/10,Norway,,Gruva Melhus,Klubbstevne
2147,nsf/162,NSF,4/25/01,Norway,,,Benkstevne
2148,nsf/1620,NSF,5/22/10,Norway,,Ulefoss,Benkpress cup
2149,nsf/1625,NSF,5/26/10,Norway,,Gruben,Seriestevne
2150,nsf/1626,NSF,6/9/10,Norway,,Askim Bedriftsenter,Ã…pent stevne
2151,nsf/1628,NSF,6/9/10,Norway,,Bergen,Ã…pent stevne
2152,nsf/1629,NSF,6/11/10,Norway,,Steinkjer,Ã…pent stevne
2153,nsf/163,NSF,4/25/01,Norway,,HommersÃ¥k,Seriestevne
2154,nsf/1630,NSF,6/12/10,Norway,,ElnesvÃ¥gen,Ã…pent stevne
2155,nsf/1631,NSF,6/12/10,Norway,,Spikkestad,Ã…pent stevne
2156,nsf/1632,NSF,6/16/10,Norway,,HommersÃ¥k,Klubbstevne
2157,nsf/1633,NSF,6/19/10,Norway,,ElnesvÃ¥gen,Nasjonalt ungdom og junior
2158,nsf/1634,NSF,6/19/10,Norway,,Sandehallen,Klubbmesterskap
2159,nsf/1636,NSF,3/22/85,Norway,,Giskehallen Sandnes,NM
2160,nsf/164,NSF,4/28/01,Norway,,,Veteran Nordisk
2161,nsf/1641,NSF,3/19/79,Norway,,Oslo,NM Damer
2162,nsf/1642,NSF,4/26/80,Norway,,Spikkestad,NM Damer
2163,nsf/1644,NSF,3/27/82,Norway,,Skogn,NM Damer
2164,nsf/1645,NSF,6/16/10,Norway,,Ganddal,Seriestevne
2165,nsf/1647,NSF,11/24/90,Norway,,Mandal,Kretsstevne
2166,nsf/1648,NSF,12/14/90,Norway,,Gruben Eldresenter,Julestevne
2167,nsf/1649,NSF,12/15/90,Norway,,Stavanger,Julestevne
2168,nsf/165,NSF,4/28/01,Norway,,Sundbyfoss,Kretsstevne
2169,nsf/1650,NSF,11/24/90,Norway,,Verdal,Klubbstevne
2170,nsf/1651,NSF,10/31/90,Norway,,Halden,Seriestevne
2171,nsf/1652,NSF,10/28/90,Norway,,Fredrikstad,Seriestevne
2172,nsf/1653,NSF,10/27/90,Norway,,Brumunddal,Seriestevne
2173,nsf/1654,NSF,1/26/91,Norway,,Voss,Kretsstevne
2174,nsf/1655,NSF,10/27/90,Norway,,Sandehallen,Seriestevne
2175,nsf/1656,NSF,10/25/90,Norway,,Gruben aldershjem,Lagserie
2176,nsf/1657,NSF,10/28/90,Norway,,Stavanger,Lagserie
2177,nsf/1659,NSF,11/24/90,Norway,,Turnhallen i Drammen,KM-Benkpress
2178,nsf/166,NSF,4/28/01,Norway,,Brumunddal,Seriestevne
2179,nsf/1660,NSF,11/10/90,Norway,,Halden,Lag KM-U
2180,nsf/1661,NSF,10/27/90,Norway,,Finnmark distriktshÃ¸gskole,Klubb/seriestevne
2181,nsf/1662,NSF,11/10/90,Norway,,Skedsmohallen,KM Benk
2182,nsf/1663,NSF,6/26/10,Norway,,Skoger,Seriestevne
2183,nsf/1664,NSF,6/25/10,Norway,,Varhol,Ã…pent stevne
2184,nsf/1665,NSF,2/2/91,Norway,,Klubbhuset Skogn,Seriestevne
2185,nsf/1666,NSF,12/14/91,Norway,,,Ã…pent stevne
2186,nsf/1667,NSF,12/14/91,Norway,,Stavanger,Lagfinale
2187,nsf/1668,NSF,12/7/91,Norway,,InderÃ¸y,Klubbmesterskap
2188,nsf/1669,NSF,12/3/91,Norway,,RÃ¸ros,Klubbstevne i knebÃ¸y
2189,nsf/167,NSF,4/28/01,Norway,,Lurahallen,Seriestevne
2190,nsf/1670,NSF,11/30/91,Norway,,NTHI - idrettsbygg,Ã…pent klubbmesterskap
2191,nsf/1671,NSF,12/13/91,Norway,,Gruben aldershjem,Klubbstevne
2192,nsf/1672,NSF,11/30/91,Norway,,Sandnes,KM-Benk
2193,nsf/1673,NSF,11/30/91,Norway,,Skogn folkehÃ¸yskole,Lagfinale NM
2194,nsf/1674,NSF,1/27/91,Norway,,Drammen,Syd-Norsk
2195,nsf/1675,NSF,5/25/91,Norway,,Finnmark distriktshÃ¸gskole,Nord-norsk mesterskap
2196,nsf/1676,NSF,2/28/91,Norway,,Gruben aldershjem,Lagserie
2197,nsf/1677,NSF,1/24/91,Norway,,Gruben aldershjem,Lagserie
2198,nsf/1678,NSF,2/23/91,Norway,,Porsholen skole Lura,Lagserie
2199,nsf/168,NSF,4/28/01,Norway,,,Seriestevne
2200,nsf/1680,NSF,12/15/90,Norway,,Porsmyr barneskole,Julestevne
2201,nsf/1681,NSF,1/5/91,Norway,,Askimhallen,Seriestevne m/benkpress-cup
2202,nsf/1682,NSF,1/19/91,Norway,,Spikkestad,Seriestevne
2203,nsf/1683,NSF,2/22/91,Norway,,Spikkestad,Seriestevne
2204,nsf/1684,NSF,2/20/91,Norway,,Skedsmohallen,Seriestevne
2205,nsf/1685,NSF,2/21/91,Norway,,Skoger,Seriestevne
2206,nsf/1686,NSF,7/3/10,Norway,,Moss,Ã…pent stevne
2207,nsf/1688,NSF,6/16/99,Norway,,Fredrikstad,Seriestevne
2208,nsf/1689,NSF,6/12/99,Norway,,GrunerlÃ¸kka,Seriestevne
2209,nsf/1690,NSF,4/18/98,Norway,,Sandehallen,Kretsstevne
2210,nsf/1691,NSF,12/12/98,Norway,,IdrettshÃ¸yskolen Oslo,Ã…pent stevne
2211,nsf/1692,NSF,12/27/98,Norway,,Fredrikstad,Ã…pent stevne
2212,nsf/1693,NSF,1/30/99,Norway,,GrunerlÃ¸kka,Klubbstevne
2213,nsf/1694,NSF,2/24/99,Norway,,Politihuset Oslo,Seriestevne
2214,nsf/1695,NSF,3/13/99,Norway,,GrunerlÃ¸kka,Seriestevne
2215,nsf/1696,NSF,6/5/99,Norway,,LÃ¸renskoghallen,KM Oslo-Akershus
2216,nsf/1697,NSF,2/16/97,Norway,,BjÃ¸lsenhallen,Benk-cup
2217,nsf/17,NSF,2/19/00,Norway,,Oslo,Seriestevne
2218,nsf/1701,NSF,2/24/91,Norway,,BjÃ¸rns gym,Seriestevne
2219,nsf/1702,NSF,2/22/91,Norway,,Brumunddal,Seriestevne
2220,nsf/1703,NSF,2/24/91,Norway,,Lykkeberghallen,Seriestevne
2221,nsf/1704,NSF,2/23/91,Norway,,Sande,Seriestevne
2222,nsf/1705,NSF,2/27/91,Norway,,,Seriestevne
2223,nsf/1706,NSF,4/13/91,Norway,,LÃ¸renskog helsestudio,Seriestevne
2224,nsf/1707,NSF,4/19/91,Norway,,BjÃ¸rns gym,Lagseriestevne
2225,nsf/1708,NSF,4/13/91,Norway,,Askim helsestudio,Seriestevne
2226,nsf/1709,NSF,4/24/91,Norway,,,Seriestevne
2227,nsf/171,NSF,5/12/01,Norway,,Askim,KM
2228,nsf/1710,NSF,4/27/91,Norway,,Brumunddal,Seriestevne
2229,nsf/1711,NSF,4/25/91,Norway,,Gruben aldershjem,Lagseriestevne
2230,nsf/1712,NSF,4/27/91,Norway,,Sandehallen,Kretsstevne
2231,nsf/1713,NSF,6/22/91,Norway,,Sandnes,Lagserie
2232,nsf/1715,NSF,9/26/91,Norway,,Gruben aldershjem,Lagserie
2233,nsf/1716,NSF,10/20/91,Norway,,InderÃ¸y kulturhus,Seriestevne
2234,nsf/1717,NSF,10/26/91,Norway,,Brumunddal,Seriestevne
2235,nsf/1718,NSF,10/25/91,Norway,,Skoger,Krets/lagserie
2236,nsf/1719,NSF,10/23/91,Norway,,,Seriestevne
2237,nsf/172,NSF,5/12/01,Norway,,Sande,Benk Cup
2238,nsf/1720,NSF,10/28/91,Norway,,Stavanger,Seriestevne
2239,nsf/1721,NSF,10/26/91,Norway,,Askim helsestudio,Seriestevne
2240,nsf/1722,NSF,4/6/91,Norway,,Ulefoss,Klubb
2241,nsf/1723,NSF,3/23/91,Norway,,Klubbhuset,Klubbmesterskap
2242,nsf/1724,NSF,5/11/91,Norway,,Ulefoss gym og trim,Klubbstevne
2243,nsf/1725,NSF,6/8/91,Norway,,Voss,Klubbstevne benk
2244,nsf/1726,NSF,6/6/91,Norway,,Skoger,Kretsstevne
2245,nsf/1727,NSF,6/28/91,Norway,,Spikkestad,Kretsstevne
2246,nsf/1728,NSF,7/3/10,Norway,,Stavanger,Klubbstevne
2247,nsf/1729,NSF,5/26/91,Norway,,Rakkestad helsestudio,KM Ã˜stfold
2248,nsf/173,NSF,5/12/01,Norway,,Odderneshallen,KM
2249,nsf/1730,NSF,5/25/91,Norway,,Lademoen skole,Kretsmesterskap
2250,nsf/1731,NSF,1/5/91,Norway,,SÃ_trehallen,Seriestevne
2251,nsf/1732,NSF,5/25/91,Norway,,Voss,KM
2252,nsf/1733,NSF,5/25/91,Norway,,Brumunddal,KM
2253,nsf/1734,NSF,5/25/91,Norway,,Ã…lesund,KM
2254,nsf/1735,NSF,6/1/91,Norway,,,KM
2255,nsf/1736,NSF,9/22/91,Norway,,Skogstrand,Seriestevne
2256,nsf/1737,NSF,10/26/91,Norway,,Klubbhuset Skogn,Seriestevne
2257,nsf/1738,NSF,1/12/91,Norway,,Brumunddal,Klubbmesterskap
2258,nsf/1739,NSF,4/28/91,Norway,,Lykkeberghallen,Seriestevne m/benkcup
2259,nsf/1740,NSF,8/3/91,Norway,,Voss,KM Benk
2260,nsf/1741,NSF,2/28/91,Norway,,Finnmark distriktshÃ¸gskole,Klubb/seriestevne
2261,nsf/1742,NSF,4/26/91,Norway,,Alta,Klubbmesterskap
2262,nsf/1743,NSF,6/14/91,Norway,,Brumunddal,Seriestevne
2263,nsf/1744,NSF,6/8/91,Norway,,Skogn,Seriestevne
2264,nsf/1745,NSF,6/8/91,Norway,,,Lagseriestevne
2265,nsf/1746,NSF,6/8/91,Norway,,Askim,Seriestevne
2266,nsf/1747,NSF,7/31/91,Norway,,Gruben aldershjem,Lagserie
2267,nsf/1749,NSF,3/22/91,Norway,,Brumunddal,Seriestevne
2268,nsf/175,NSF,5/12/01,Norway,,Voss,KM
2269,nsf/1750,NSF,4/27/91,Norway,,Klubbhuset Skogn,Seriestevne
2270,nsf/1751,NSF,11/3/91,Norway,,InderÃ¸y kulturhus,KM knebÃ¸y
2271,nsf/1752,NSF,6/22/91,Norway,,Steinkjer Zebra,Elitestevne
2272,nsf/1754,NSF,1/7/91,Norway,,Lademoen skole,Kvalifiseringsstevne
2273,nsf/1755,NSF,1/30/91,Norway,,Halden,Klubbmesterskap benkpress
2274,nsf/1756,NSF,2/24/91,Norway,,InderÃ¸y kulturhus,Klubbstevne
2275,nsf/1757,NSF,3/2/91,Norway,,HSI treningssenter,Klubbmesterskap
2276,nsf/1758,NSF,3/21/91,Norway,,Spikkestad u-skole,Klubbstevne
2277,nsf/1759,NSF,4/22/91,Norway,,Jons gym Skoger,Kretsstevne
2278,nsf/176,NSF,5/12/01,Norway,,Alta,KM
2279,nsf/1760,NSF,4/20/91,Norway,,Voss,Klubbstevne benk
2280,nsf/1761,NSF,4/20/91,Norway,,NTHI idrettsbygg,Klubbmesterskap
2281,nsf/1762,NSF,4/28/91,Norway,,InderÃ¸y,Klubbstevne
2282,nsf/1763,NSF,10/26/91,Norway,,Spikkestad u-skole,Klubbstevne
2283,nsf/1764,NSF,10/26/91,Norway,,Sandehallen,Klubbmesterskap
2284,nsf/1765,NSF,10/25/91,Norway,,Finnmark DH,Klubb/seriestevne
2285,nsf/1766,NSF,11/2/91,Norway,,Ã˜. Ã…rdal,Klubb
2286,nsf/1767,NSF,10/12/91,Norway,,Turnhallen,RM Ã˜st
2287,nsf/1768,NSF,10/12/91,Norway,,HommersÃ¥k,Region vest
2288,nsf/1769,NSF,10/13/91,Norway,,Mandal,RM
2289,nsf/177,NSF,5/19/01,Norway,,LÃ¸renskog,Benk Cup
2290,nsf/1770,NSF,5/25/91,Norway,,Steinkjerhallen,KM
2291,nsf/1771,NSF,10/12/91,Norway,,Idrettsbygget NTHI,RM
2292,nsf/1772,NSF,4/20/91,Norway,,Verdal,KM benkpress
2293,nsf/1773,NSF,4/27/91,Norway,,Sandnes,KM
2294,nsf/1774,NSF,5/25/91,Norway,,Mandal,Kretsstevne
2295,nsf/1775,NSF,6/1/91,Norway,,Skedsmohallen,KM
2296,nsf/1776,NSF,5/25/91,Norway,,Sandehallen,KM
2297,nsf/1777,NSF,9/14/91,Norway,,Sandehallen,Kretsstevne
2298,nsf/1778,NSF,11/10/91,Norway,,Lykkeberghallen,KM - Benkpress
2299,nsf/1779,NSF,12/28/91,Norway,,HommersÃ¥k,Klubbstevne
2300,nsf/178,NSF,5/19/01,Norway,,Stavanger,KM
2301,nsf/1780,NSF,12/21/91,Norway,,HommersÃ¥k,Julestevne
2302,nsf/1785,NSF,11/30/91,Norway,,Brumunddal,Lagfinale ungdom
2303,nsf/1786,NSF,8/25/91,Norway,,Askim kinoteater,NM-Benkpress
2304,nsf/1787,NSF,3/9/91,Norway,,Brumunddal,NM Ungdom
2305,nsf/1788,NSF,3/5/91,Norway,,HommersÃ¥k,Norsk politimesterskap
2306,nsf/1789,NSF,2/9/91,Norway,,Mandal,Junior - NM
2307,nsf/179,NSF,5/26/01,Norway,,Skognhallen,KM
2308,nsf/1790,NSF,2/16/91,Norway,,Askim kinoteater,B/V-NM
2309,nsf/1791,NSF,11/16/91,Norway,,Mandal,Kretsstevne
2310,nsf/1792,NSF,11/16/91,Norway,,Voss,Kretsstevne
2311,nsf/1793,NSF,11/9/91,Norway,,Sande,KM benkpress
2312,nsf/1794,NSF,11/9/91,Norway,,Skedsmohallen,KM - Benkpress
2313,nsf/1795,NSF,11/19/91,Norway,,Kristansand,SÃ¸rlandsmesterskapet
2314,nsf/1796,NSF,10/12/91,Norway,,Kristiansand,SÃ¸rlandstreffen
2315,nsf/1797,NSF,7/28/10,Norway,,Lurahallen,Klubbstevne
2316,nsf/1799,NSF,7/29/10,Norway,,Kuala Lumpur Malaysia,IPC VM benkpress funksjonshemmede
2317,nsf/18,NSF,2/19/00,Norway,,Bergen,Seriestevne
2318,nsf/1800,NSF,8/9/10,Norway,,Trondheim,Klubbstevne
2319,nsf/1802,NSF,8/6/10,Norway,,LaksevÃ¥g,Ã…pent stevne
2320,nsf/1803,NSF,8/21/10,Norway,,Melhus,Klubbmesterskap
2321,nsf/1805,NSF,8/18/10,Norway,,Lurahallen,Klubbstevne
2322,nsf/1806,NSF,6/16/10,Norway,,HommersÃ¥k,Klubbstevne
2323,nsf/1807,NSF,8/30/10,Norway,,Ganddal,Seriestevne
2324,nsf/1808,NSF,8/17/10,Norway,,Bergen,Klubbstevne
